transaction_id,merchant_id,payer_id,paid_at,amount_usd,payment_method
txn0020919,mid01472,pid0564,2023-06-07,1057.38,12
txn0021465,mid01538,pid0253,2023-06-07,12844.87,12
txn0021553,mid01541,pid0040,2023-06-07,9594.02,12
txn0021583,mid01542,pid0044,2023-06-07,14441.65,12
txn0021615,mid01543,pid0041,2023-06-07,12404.22,12
txn0021730,mid01553,pid0524,2023-06-07,5755.37,12
txn0021922,mid01571,pid0282,2023-06-07,742.02,12
txn0022680,mid01646,pid0499,2023-06-07,380.93,12
txn0022769,mid01658,pid0012,2023-06-07,2068.27,12
txn0023176,mid01703,pid0494,2023-06-07,11352.92,12
txn0023178,mid01703,pid0494,2023-06-07,14087.15,12
txn0023561,mid01737,pid0520,2023-06-07,14118.08,12
txn0023961,mid01781,pid0464,2023-06-07,489.84,12
txn0024016,mid01786,pid0090,2023-06-07,11961.19,12
txn0024292,mid01814,pid0579,2023-06-07,338.67,12
txn0024588,mid01835,pid0385,2023-06-07,14495.19,12
txn0024621,mid01838,pid0391,2023-06-07,729.66,12
txn0024786,mid01850,pid0150,2023-06-07,2413.99,12
txn0024885,mid01857,pid0309,2023-06-07,7892.67,12
txn0024908,mid01860,pid0382,2023-06-07,3182.93,12
txn0025093,mid01884,pid0015,2023-06-07,13762.88,12
txn0025196,mid01892,pid0127,2023-06-07,7654.92,12
txn0025600,mid01938,pid0068,2023-06-07,6815.62,12
txn0025701,mid01951,pid0593,2023-06-07,15424.84,12
txn0026264,mid02016,pid0585,2023-06-07,6209.72,12
txn0026556,mid02050,pid0652,2023-06-07,7075.13,12
txn0026677,mid02064,pid0332,2023-06-07,11292.14,12
txn0003280,mid00243,pid0312,2023-06-08,4350.92,12
txn0004549,mid00319,pid0093,2023-06-08,2697.96,12
txn0008897,mid00550,pid0630,2023-06-08,5315.72,12
txn0009746,mid00599,pid0033,2023-06-08,2093.33,12
txn0010281,mid00638,pid0180,2023-06-08,1811.05,12
txn0010902,mid00672,pid0403,2023-06-08,11977.67,12
txn0011019,mid00676,pid0254,2023-06-08,14687.98,12
txn0011278,mid00694,pid0308,2023-06-08,11093.38,12
txn0011894,mid00733,pid0259,2023-06-08,3436.00,12
txn0012514,mid00778,pid0667,2023-06-08,719.63,12
txn0014596,mid00915,pid0060,2023-06-08,6674.74,12
txn0015062,mid00947,pid0211,2023-06-08,333.12,12
txn0015866,mid01003,pid0134,2023-06-08,3505.46,12
txn0016034,mid01015,pid0582,2023-06-08,11140.56,12
txn0016531,mid01061,pid0328,2023-06-08,1706.58,12
txn0016871,mid01084,pid0583,2023-06-08,4333.04,12
txn0017057,mid01097,pid0663,2023-06-08,4863.79,12
txn0017116,mid01098,pid0230,2023-06-08,11679.42,12
txn0017289,mid01106,pid0066,2023-06-08,1156.15,12
txn0017385,mid01118,pid0301,2023-06-08,1513.73,12
txn0017870,mid01159,pid0290,2023-06-08,2623.08,12
txn0017999,mid01171,pid0098,2023-06-08,3237.47,12
txn0018132,mid01177,pid0432,2023-06-08,7630.67,12
txn0018238,mid01181,pid0626,2023-06-08,585.30,12
txn0018245,mid01182,pid0030,2023-06-08,748.44,12
txn0018630,mid01214,pid0107,2023-06-08,5942.87,12
txn0018862,mid01225,pid0536,2023-06-08,3563.77,12
txn0018931,mid01233,pid0258,2023-06-08,492.40,12
txn0019083,mid01252,pid0384,2023-06-08,6743.64,12
txn0019354,mid01289,pid0553,2023-06-08,1281.99,12
txn0019387,mid01294,pid0580,2023-06-08,449.25,12
txn0019498,mid01316,pid0524,2023-06-08,6185.14,12
txn0019873,mid01362,pid0351,2023-06-08,5922.35,12
txn0020325,mid01406,pid0456,2023-06-08,740.95,12
txn0020867,mid01465,pid0584,2023-06-08,4319.98,12
txn0021899,mid01567,pid0610,2023-06-08,4143.50,12
txn0022384,mid01622,pid0131,2023-06-08,4560.15,12
txn0022503,mid01632,pid0389,2023-06-08,11564.07,12
txn0022504,mid01632,pid0389,2023-06-08,15284.43,12
txn0023009,mid01687,pid0089,2023-06-08,4894.21,12
txn0023068,mid01689,pid0189,2023-06-08,4833.94,12
txn0023091,mid01690,pid0655,2023-06-08,11155.88,12
txn0023143,mid01700,pid0401,2023-06-08,861.78,12
txn0023256,mid01705,pid0663,2023-06-08,1378.48,12
txn0023560,mid01737,pid0520,2023-06-08,4406.16,12
txn0023717,mid01755,pid0089,2023-06-08,15881.53,12
txn0023823,mid01767,pid0642,2023-06-08,10745.43,12
txn0024646,mid01841,pid0158,2023-06-08,1273.36,12
txn0025230,mid01897,pid0568,2023-06-08,319.91,12
txn0025242,mid01898,pid0439,2023-06-08,12022.69,12
txn0025267,mid01903,pid0605,2023-06-08,453.74,12
txn0025455,mid01919,pid0510,2023-06-08,734.60,12
txn0025598,mid01938,pid0068,2023-06-08,15535.65,12
txn0025660,mid01945,pid0345,2023-06-08,3041.28,12
txn0025907,mid01973,pid0660,2023-06-08,1439.66,12
txn0026104,mid01997,pid0262,2023-06-08,15496.48,12
txn0026768,mid02073,pid0409,2023-06-08,632.01,12
txn0001951,mid00166,pid0618,2023-06-09,2216.91,12
txn0003783,mid00275,pid0274,2023-06-09,2430.70,12
txn0004136,mid00296,pid0455,2023-06-09,10570.44,12
txn0008759,mid00545,pid0057,2023-06-09,15683.73,12
txn0009704,mid00596,pid0053,2023-06-09,1172.64,12
txn0009924,mid00613,pid0557,2023-06-09,4021.47,12
txn0010939,mid00674,pid0306,2023-06-09,336.15,12
txn0011655,mid00721,pid0077,2023-06-09,2106.84,12
txn0012029,mid00741,pid0098,2023-06-09,4604.20,12
txn0013251,mid00827,pid0188,2023-06-09,525.33,12
txn0013975,mid00877,pid0085,2023-06-09,333.47,12
txn0014922,mid00941,pid0378,2023-06-09,765.23,12
txn0014962,mid00942,pid0201,2023-06-09,4488.22,12
txn0016686,mid01070,pid0586,2023-06-09,5749.85,12
txn0017000,mid01094,pid0227,2023-06-09,15577.22,12
txn0017152,mid01099,pid0313,2023-06-09,8908.01,12
txn0017241,mid01104,pid0384,2023-06-09,9896.55,12
txn0017850,mid01157,pid0621,2023-06-09,364.91,12
txn0018175,mid01179,pid0164,2023-06-09,3955.53,12
txn0018779,mid01223,pid0684,2023-06-09,1407.86,12
txn0018809,mid01224,pid0547,2023-06-09,7179.02,12
txn0019193,mid01259,pid0076,2023-06-09,251.82,12
txn0020297,mid01399,pid0082,2023-06-09,5161.30,12
txn0020509,mid01428,pid0482,2023-06-09,490.21,12
txn0020790,mid01460,pid0480,2023-06-09,14448.90,12
txn0021365,mid01530,pid0274,2023-06-09,4719.48,12
txn0021390,mid01532,pid0489,2023-06-09,5886.00,12
txn0021949,mid01576,pid0509,2023-06-09,6301.78,12
txn0022316,mid01616,pid0480,2023-06-09,12244.35,12
txn0022544,mid01635,pid0400,2023-06-09,5987.94,12
txn0022555,mid01636,pid0325,2023-06-09,594.29,12
txn0022855,mid01670,pid0508,2023-06-09,12756.84,12
txn0023696,mid01754,pid0627,2023-06-09,2675.89,12
txn0023827,mid01767,pid0642,2023-06-09,13778.42,12
txn0024141,mid01800,pid0049,2023-06-09,12029.85,12
txn0024258,mid01812,pid0340,2023-06-09,11018.71,12
txn0024936,mid01863,pid0629,2023-06-09,4171.97,12
txn0025021,mid01873,pid0115,2023-06-09,735.04,12
txn0025141,mid01886,pid0005,2023-06-09,2490.26,12
txn0025496,mid01924,pid0571,2023-06-09,682.78,12
txn0025541,mid01930,pid0507,2023-06-09,902.34,12
txn0025629,mid01939,pid0021,2023-06-09,342.51,12
txn0025698,mid01951,pid0593,2023-06-09,5339.63,12
txn0026004,mid01980,pid0595,2023-06-09,2939.42,12
txn0026093,mid01994,pid0655,2023-06-09,1370.62,12
txn0026101,mid01997,pid0262,2023-06-09,3659.53,12
txn0026230,mid02009,pid0322,2023-06-09,4727.15,12
txn0026459,mid02042,pid0480,2023-06-09,4710.11,12
txn0002547,mid00198,pid0089,2023-06-10,9287.95,12
txn0002873,mid00213,pid0190,2023-06-10,1446.00,12
txn0002921,mid00218,pid0281,2023-06-10,4563.88,12
txn0003465,mid00255,pid0296,2023-06-10,4029.24,12
txn0005658,mid00375,pid0069,2023-06-10,11364.55,12
txn0006022,mid00392,pid0221,2023-06-10,4970.17,12
txn0007195,mid00457,pid0158,2023-06-10,4911.28,12
txn0007710,mid00487,pid0685,2023-06-10,1089.92,12
txn0007991,mid00503,pid0672,2023-06-10,4872.27,12
txn0009426,mid00584,pid0148,2023-06-10,466.54,12
txn0009579,mid00591,pid0307,2023-06-10,4448.25,12
txn0010326,mid00641,pid0144,2023-06-10,1270.47,12
txn0011279,mid00694,pid0308,2023-06-10,12634.91,12
txn0011377,mid00700,pid0620,2023-06-10,1319.98,12
txn0011851,mid00731,pid0184,2023-06-10,8563.15,12
txn0012722,mid00791,pid0411,2023-06-10,5784.22,12
txn0012868,mid00803,pid0354,2023-06-10,3040.57,12
txn0012964,mid00808,pid0327,2023-06-10,3344.04,12
txn0013891,mid00873,pid0162,2023-06-10,6361.11,12
txn0013968,mid00876,pid0281,2023-06-10,4902.31,12
txn0014540,mid00913,pid0666,2023-06-10,1495.96,12
txn0015302,mid00963,pid0221,2023-06-10,4985.43,12
txn0015804,mid00998,pid0361,2023-06-10,6035.30,12
txn0015952,mid01010,pid0325,2023-06-10,4211.70,12
txn0016215,mid01029,pid0108,2023-06-10,604.31,12
txn0016945,mid01092,pid0093,2023-06-10,8992.41,12
txn0017001,mid01094,pid0227,2023-06-10,8486.60,12
txn0017778,mid01150,pid0262,2023-06-10,7967.46,12
txn0017907,mid01162,pid0303,2023-06-10,4578.90,12
txn0019659,mid01334,pid0571,2023-06-10,2800.70,12
txn0019800,mid01351,pid0597,2023-06-10,3234.23,12
txn0019929,mid01368,pid0555,2023-06-10,2117.80,12
txn0019974,mid01372,pid0034,2023-06-10,4609.20,12
txn0020905,mid01470,pid0333,2023-06-10,5742.84,12
txn0021039,mid01484,pid0124,2023-06-10,10453.57,12
txn0021825,mid01560,pid0244,2023-06-10,13233.99,12
txn0022057,mid01586,pid0160,2023-06-10,771.98,12
txn0022064,mid01587,pid0344,2023-06-10,3667.74,12
txn0022101,mid01590,pid0363,2023-06-10,2785.39,12
txn0022263,mid01614,pid0687,2023-06-10,4214.15,12
txn0022315,mid01616,pid0480,2023-06-10,5200.42,12
txn0022477,mid01630,pid0569,2023-06-10,2336.33,12
txn0022789,mid01661,pid0312,2023-06-10,3846.76,12
txn0023317,mid01707,pid0181,2023-06-10,4654.43,12
txn0023350,mid01711,pid0608,2023-06-10,1339.24,12
txn0023513,mid01736,pid0098,2023-06-10,15718.72,12
txn0024061,mid01791,pid0136,2023-06-10,5268.70,12
txn0024319,mid01817,pid0316,2023-06-10,2949.42,12
txn0024977,mid01866,pid0120,2023-06-10,10275.79,12
txn0025064,mid01881,pid0285,2023-06-10,3833.68,12
txn0025245,mid01898,pid0439,2023-06-10,14844.99,12
txn0025282,mid01905,pid0347,2023-06-10,6617.50,12
txn0025373,mid01908,pid0596,2023-06-10,1671.50,12
txn0025928,mid01975,pid0322,2023-06-10,14602.96,12
txn0025990,mid01978,pid0144,2023-06-10,9858.60,12
txn0026266,mid02016,pid0585,2023-06-10,14354.84,12
txn0026386,mid02031,pid0663,2023-06-10,2976.58,12
txn0001438,mid00120,pid0272,2023-06-11,6495.81,12
txn0002397,mid00193,pid0444,2023-06-11,1602.02,12
txn0003862,mid00279,pid0330,2023-06-11,3725.50,12
txn0005000,mid00340,pid0631,2023-06-11,12774.73,12
txn0005660,mid00375,pid0069,2023-06-11,12374.77,12
txn0007667,mid00485,pid0299,2023-06-11,4796.73,12
txn0009656,mid00593,pid0598,2023-06-11,6001.49,12
txn0010280,mid00638,pid0180,2023-06-11,6007.10,12
txn0010960,mid00675,pid0435,2023-06-11,6482.69,12
txn0011280,mid00694,pid0308,2023-06-11,11663.96,12
txn0012032,mid00741,pid0098,2023-06-11,10276.53,12
txn0012104,mid00745,pid0184,2023-06-11,2291.64,12
txn0013449,mid00844,pid0452,2023-06-11,4097.22,12
txn0014389,mid00906,pid0269,2023-06-11,602.55,12
txn0015006,mid00944,pid0025,2023-06-11,11825.21,12
txn0015884,mid01005,pid0146,2023-06-11,292.88,12
txn0016616,mid01064,pid0013,2023-06-11,1985.04,12
txn0017813,mid01153,pid0455,2023-06-11,527.92,12
txn0017921,mid01163,pid0213,2023-06-11,4521.30,12
txn0018457,mid01199,pid0671,2023-06-11,5726.49,12
txn0019530,mid01320,pid0182,2023-06-11,1264.76,12
txn0019801,mid01351,pid0597,2023-06-11,4927.56,12
txn0020536,mid01432,pid0214,2023-06-11,4616.68,12
txn0020734,mid01454,pid0330,2023-06-11,702.17,12
txn0021103,mid01490,pid0345,2023-06-11,400.74,12
txn0021286,mid01521,pid0620,2023-06-11,14608.27,12
txn0022158,mid01598,pid0537,2023-06-11,12525.44,12
txn0022664,mid01642,pid0392,2023-06-11,5725.94,12
txn0023394,mid01715,pid0536,2023-06-11,3208.22,12
txn0023673,mid01752,pid0470,2023-06-11,3531.58,12
txn0023716,mid01755,pid0089,2023-06-11,11035.02,12
txn0023735,mid01756,pid0222,2023-06-11,13517.36,12
txn0023900,mid01770,pid0213,2023-06-11,2065.64,12
txn0023925,mid01775,pid0575,2023-06-11,3929.44,12
txn0023978,mid01783,pid0546,2023-06-11,4543.63,12
txn0024031,mid01787,pid0296,2023-06-11,7073.47,12
txn0024260,mid01812,pid0340,2023-06-11,10866.34,12
txn0024841,mid01853,pid0365,2023-06-11,14670.10,12
txn0024975,mid01866,pid0120,2023-06-11,14784.89,12
txn0025479,mid01922,pid0393,2023-06-11,4186.11,12
txn0025782,mid01957,pid0465,2023-06-11,5242.92,12
txn0025796,mid01959,pid0192,2023-06-11,5066.96,12
txn0025806,mid01960,pid0479,2023-06-11,702.13,12
txn0025809,mid01961,pid0630,2023-06-11,1214.84,12
txn0025842,mid01966,pid0274,2023-06-11,4915.75,12
txn0025892,mid01971,pid0207,2023-06-11,14523.33,12
txn0025950,mid01976,pid0417,2023-06-11,6380.66,12
txn0026074,mid01991,pid0621,2023-06-11,9718.06,12
txn0001883,mid00159,pid0157,2023-06-12,1029.37,12
txn0002308,mid00186,pid0385,2023-06-12,1294.34,12
txn0002920,mid00218,pid0281,2023-06-12,2194.11,12
txn0004040,mid00294,pid0233,2023-06-12,374.65,12
txn0005002,mid00340,pid0631,2023-06-12,12221.97,12
txn0008040,mid00508,pid0617,2023-06-12,1288.65,12
txn0008050,mid00509,pid0106,2023-06-12,738.01,12
txn0008083,mid00511,pid0171,2023-06-12,6126.66,12
txn0009217,mid00564,pid0528,2023-06-12,3469.30,12
txn0010442,mid00649,pid0137,2023-06-12,1044.95,12
txn0010901,mid00672,pid0403,2023-06-12,15174.20,12
txn0010904,mid00672,pid0403,2023-06-12,6848.43,12
txn0011151,mid00687,pid0424,2023-06-12,6433.71,12
txn0012028,mid00741,pid0098,2023-06-12,13512.50,12
txn0012396,mid00767,pid0395,2023-06-12,6292.59,12
txn0012485,mid00775,pid0469,2023-06-12,1705.18,12
txn0012557,mid00781,pid0649,2023-06-12,701.81,12
txn0012636,mid00786,pid0215,2023-06-12,3416.07,12
txn0013706,mid00863,pid0378,2023-06-12,3642.42,12
txn0014505,mid00910,pid0157,2023-06-12,6066.19,12
txn0014518,mid00911,pid0524,2023-06-12,369.99,12
txn0016067,mid01019,pid0091,2023-06-12,315.99,12
txn0016378,mid01046,pid0457,2023-06-12,942.56,12
txn0017216,mid01103,pid0008,2023-06-12,3070.12,12
txn0017240,mid01104,pid0384,2023-06-12,6750.61,12
txn0017979,mid01169,pid0179,2023-06-12,697.07,12
txn0018131,mid01177,pid0432,2023-06-12,12671.60,12
txn0019431,mid01303,pid0354,2023-06-12,532.17,12
txn0019975,mid01372,pid0034,2023-06-12,7818.39,12
txn0020252,mid01395,pid0299,2023-06-12,693.62,12
txn0020447,mid01423,pid0289,2023-06-12,8392.32,12
txn0020612,mid01441,pid0641,2023-06-12,9911.00,12
txn0021083,mid01488,pid0403,2023-06-12,3196.98,12
txn0021282,mid01521,pid0620,2023-06-12,13713.48,12
txn0021352,mid01527,pid0031,2023-06-12,942.22,12
txn0021666,mid01547,pid0662,2023-06-12,5197.31,12
txn0021677,mid01549,pid0462,2023-06-12,707.62,12
txn0021981,mid01579,pid0213,2023-06-12,6077.02,12
txn0022026,mid01584,pid0180,2023-06-12,12582.02,12
txn0022502,mid01632,pid0389,2023-06-12,4616.50,12
txn0022505,mid01632,pid0389,2023-06-12,13639.04,12
txn0022599,mid01639,pid0064,2023-06-12,9569.44,12
txn0023223,mid01704,pid0342,2023-06-12,13498.24,12
txn0023224,mid01704,pid0342,2023-06-12,7484.35,12
txn0024453,mid01825,pid0683,2023-06-12,14986.76,12
txn0024612,mid01836,pid0280,2023-06-12,735.69,12
txn0024620,mid01837,pid0582,2023-06-12,4268.97,12
txn0024884,mid01857,pid0309,2023-06-12,7230.83,12
txn0025306,mid01906,pid0414,2023-06-12,10689.85,12
txn0025591,mid01937,pid0320,2023-06-12,1042.65,12
txn0026398,mid02034,pid0612,2023-06-12,5532.54,12
txn0026497,mid02047,pid0271,2023-06-12,11362.21,12
txn0026581,mid02055,pid0152,2023-06-12,1824.42,12
txn0000639,mid00054,pid0647,2023-06-13,1243.03,12
txn0001795,mid00150,pid0454,2023-06-13,348.21,12
txn0002168,mid00177,pid0020,2023-06-13,646.20,12
txn0002548,mid00198,pid0089,2023-06-13,14664.59,12
txn0003158,mid00234,pid0609,2023-06-13,638.78,12
txn0006199,mid00405,pid0441,2023-06-13,2720.15,12
txn0006877,mid00444,pid0673,2023-06-13,383.92,12
txn0007003,mid00451,pid0521,2023-06-13,1431.91,12
txn0008156,mid00514,pid0059,2023-06-13,3194.55,12
txn0009344,mid00576,pid0111,2023-06-13,5389.65,12
txn0009829,mid00605,pid0386,2023-06-13,5370.98,12
txn0010692,mid00663,pid0224,2023-06-13,12007.44,12
txn0011850,mid00731,pid0184,2023-06-13,7331.74,12
txn0012237,mid00756,pid0385,2023-06-13,1849.53,12
txn0012541,mid00780,pid0182,2023-06-13,5531.57,12
txn0014830,mid00932,pid0672,2023-06-13,10662.68,12
txn0015350,mid00968,pid0474,2023-06-13,880.47,12
txn0016045,mid01016,pid0627,2023-06-13,2377.14,12
txn0016102,mid01023,pid0449,2023-06-13,1061.83,12
txn0016183,mid01027,pid0167,2023-06-13,5349.18,12
txn0017423,mid01120,pid0344,2023-06-13,5578.62,12
txn0017477,mid01125,pid0073,2023-06-13,9284.52,12
txn0017801,mid01152,pid0021,2023-06-13,5213.17,12
txn0017955,mid01166,pid0093,2023-06-13,4896.05,12
txn0018859,mid01225,pid0536,2023-06-13,10898.15,12
txn0018961,mid01237,pid0192,2023-06-13,2016.91,12
txn0019269,mid01272,pid0423,2023-06-13,1293.88,12
txn0020127,mid01383,pid0530,2023-06-13,6657.73,12
txn0020446,mid01423,pid0289,2023-06-13,15325.86,12
txn0020613,mid01441,pid0641,2023-06-13,10483.01,12
txn0020761,mid01457,pid0674,2023-06-13,7869.61,12
txn0021285,mid01521,pid0620,2023-06-13,5846.81,12
txn0021466,mid01538,pid0253,2023-06-13,14974.91,12
txn0021694,mid01550,pid0207,2023-06-13,6614.78,12
txn0021761,mid01555,pid0167,2023-06-13,11745.68,12
txn0022157,mid01598,pid0537,2023-06-13,13274.90,12
txn0022227,mid01612,pid0402,2023-06-13,1219.74,12
txn0022360,mid01619,pid0682,2023-06-13,1464.52,12
txn0022652,mid01641,pid0241,2023-06-13,3808.72,12
txn0022902,mid01675,pid0269,2023-06-13,986.32,12
txn0023067,mid01689,pid0189,2023-06-13,4635.83,12
txn0023125,mid01695,pid0148,2023-06-13,5055.31,12
txn0023326,mid01708,pid0307,2023-06-13,3044.84,12
txn0023824,mid01767,pid0642,2023-06-13,6729.37,12
txn0023825,mid01767,pid0642,2023-06-13,15505.37,12
txn0023912,mid01773,pid0477,2023-06-13,986.39,12
txn0024013,mid01786,pid0090,2023-06-13,11316.93,12
txn0024665,mid01842,pid0652,2023-06-13,14015.29,12
txn0024775,mid01849,pid0018,2023-06-13,4461.05,12
txn0024799,mid01851,pid0139,2023-06-13,15280.81,12
txn0024887,mid01858,pid0372,2023-06-13,4481.69,12
txn0025343,mid01907,pid0512,2023-06-13,4747.76,12
txn0025383,mid01909,pid0660,2023-06-13,1319.18,12
txn0025464,mid01921,pid0033,2023-06-13,943.94,12
txn0025653,mid01943,pid0400,2023-06-13,982.70,12
txn0025671,mid01946,pid0684,2023-06-13,13593.13,12
txn0025731,mid01952,pid0069,2023-06-13,1110.91,12
txn0025845,mid01966,pid0274,2023-06-13,15117.80,12
txn0026254,mid02014,pid0336,2023-06-13,4306.39,12
txn0026462,mid02042,pid0480,2023-06-13,11198.96,12
txn0026567,mid02053,pid0119,2023-06-13,2673.28,12
txn0026701,mid02069,pid0583,2023-06-13,14094.18,12
txn0001378,mid00112,pid0111,2023-06-14,5488.84,12
txn0001835,mid00155,pid0497,2023-06-14,5010.97,12
txn0002074,mid00173,pid0187,2023-06-14,13576.64,12
txn0002309,mid00186,pid0385,2023-06-14,5814.60,12
txn0003409,mid00251,pid0285,2023-06-14,1727.56,12
txn0004137,mid00296,pid0455,2023-06-14,10250.77,12
txn0005929,mid00386,pid0637,2023-06-14,1684.27,12
txn0006972,mid00450,pid0540,2023-06-14,5572.25,12
txn0007744,mid00489,pid0520,2023-06-14,4848.40,12
txn0010818,mid00670,pid0678,2023-06-14,6143.55,12
txn0013223,mid00825,pid0630,2023-06-14,258.09,12
txn0013887,mid00873,pid0162,2023-06-14,13237.90,12
txn0014714,mid00922,pid0031,2023-06-14,1360.67,12
txn0014960,mid00942,pid0201,2023-06-14,14148.56,12
txn0015174,mid00954,pid0243,2023-06-14,6017.13,12
txn0015675,mid00993,pid0247,2023-06-14,758.64,12
txn0015913,mid01007,pid0679,2023-06-14,4840.38,12
txn0017019,mid01095,pid0276,2023-06-14,6228.16,12
txn0017552,mid01128,pid0141,2023-06-14,11753.27,12
txn0017661,mid01139,pid0642,2023-06-14,3543.50,12
txn0018130,mid01177,pid0432,2023-06-14,14152.88,12
txn0018274,mid01183,pid0134,2023-06-14,4317.97,12
txn0018327,mid01188,pid0634,2023-06-14,1600.35,12
txn0018441,mid01198,pid0634,2023-06-14,5065.06,12
txn0018511,mid01205,pid0169,2023-06-14,616.40,12
txn0018680,mid01215,pid0517,2023-06-14,5820.64,12
txn0018898,mid01229,pid0464,2023-06-14,505.42,12
txn0019053,mid01250,pid0329,2023-06-14,4257.42,12
txn0020948,mid01477,pid0159,2023-06-14,3587.69,12
txn0021042,mid01484,pid0124,2023-06-14,13662.63,12
txn0021555,mid01541,pid0040,2023-06-14,7286.10,12
txn0021849,mid01561,pid0453,2023-06-14,5949.33,12
txn0022025,mid01584,pid0180,2023-06-14,7371.02,12
txn0022164,mid01599,pid0101,2023-06-14,3833.31,12
txn0023606,mid01742,pid0107,2023-06-14,2399.28,12
txn0023826,mid01767,pid0642,2023-06-14,15840.78,12
txn0023861,mid01768,pid0073,2023-06-14,6776.46,12
txn0024168,mid01803,pid0683,2023-06-14,6548.24,12
txn0024356,mid01821,pid0285,2023-06-14,6622.54,12
txn0024357,mid01821,pid0285,2023-06-14,8655.84,12
txn0024919,mid01861,pid0167,2023-06-14,556.89,12
txn0024979,mid01866,pid0120,2023-06-14,8771.33,12
txn0025278,mid01905,pid0347,2023-06-14,5551.70,12
txn0025344,mid01907,pid0512,2023-06-14,9880.17,12
txn0025777,mid01956,pid0425,2023-06-14,325.53,12
txn0025929,mid01975,pid0322,2023-06-14,8237.15,12
txn0026399,mid02034,pid0612,2023-06-14,3481.37,12
txn0026653,mid02060,pid0427,2023-06-14,4120.19,12
txn0000194,mid00017,pid0285,2023-06-15,455.33,12
txn0000659,mid00057,pid0136,2023-06-15,653.71,12
txn0000984,mid00081,pid0084,2023-06-15,316.96,12
txn0001293,mid00107,pid0417,2023-06-15,3840.24,12
txn0002077,mid00173,pid0187,2023-06-15,15744.79,12
txn0002078,mid00173,pid0187,2023-06-15,10083.95,12
txn0003028,mid00223,pid0067,2023-06-15,1302.14,12
txn0004139,mid00296,pid0455,2023-06-15,12086.58,12
txn0008757,mid00545,pid0057,2023-06-15,13247.39,12
txn0009124,mid00559,pid0416,2023-06-15,14993.83,12
txn0009448,mid00587,pid0528,2023-06-15,1131.73,12
txn0010462,mid00650,pid0621,2023-06-15,6109.58,12
txn0011277,mid00694,pid0308,2023-06-15,10943.94,12
txn0012524,mid00779,pid0618,2023-06-15,332.18,12
txn0012803,mid00798,pid0340,2023-06-15,403.65,12
txn0013890,mid00873,pid0162,2023-06-15,13510.13,12
txn0014235,mid00892,pid0089,2023-06-15,3959.51,12
txn0015989,mid01014,pid0587,2023-06-15,4347.74,12
txn0016569,mid01062,pid0090,2023-06-15,11548.92,12
txn0016646,mid01066,pid0581,2023-06-15,1113.55,12
txn0017709,mid01145,pid0193,2023-06-15,3235.75,12
txn0018028,mid01172,pid0680,2023-06-15,12872.54,12
txn0018412,mid01196,pid0670,2023-06-15,8111.67,12
txn0018468,mid01200,pid0056,2023-06-15,944.02,12
txn0018565,mid01209,pid0689,2023-06-15,11626.28,12
txn0019318,mid01282,pid0657,2023-06-15,5023.27,12
txn0019778,mid01348,pid0283,2023-06-15,1310.24,12
txn0019783,mid01349,pid0206,2023-06-15,1329.52,12
txn0020128,mid01383,pid0530,2023-06-15,15041.62,12
txn0020382,mid01415,pid0422,2023-06-15,492.20,12
txn0020448,mid01423,pid0289,2023-06-15,9968.44,12
txn0020849,mid01462,pid0273,2023-06-15,11818.39,12
txn0021334,mid01526,pid0122,2023-06-15,9926.32,12
txn0021556,mid01541,pid0040,2023-06-15,15648.98,12
txn0021659,mid01546,pid0056,2023-06-15,2648.02,12
txn0021693,mid01550,pid0207,2023-06-15,12945.87,12
txn0021762,mid01555,pid0167,2023-06-15,9490.25,12
txn0021950,mid01576,pid0509,2023-06-15,2885.20,12
txn0022234,mid01613,pid0457,2023-06-15,1564.15,12
txn0022261,mid01614,pid0687,2023-06-15,4948.63,12
txn0022444,mid01629,pid0588,2023-06-15,11674.46,12
txn0022970,mid01682,pid0321,2023-06-15,10369.56,12
txn0023007,mid01687,pid0089,2023-06-15,14257.55,12
txn0024015,mid01786,pid0090,2023-06-15,3915.12,12
txn0024586,mid01835,pid0385,2023-06-15,10206.75,12
txn0024629,mid01839,pid0310,2023-06-15,4511.72,12
txn0024933,mid01863,pid0629,2023-06-15,14017.98,12
txn0025243,mid01898,pid0439,2023-06-15,6927.91,12
txn0025601,mid01938,pid0068,2023-06-15,15973.05,12
txn0025673,mid01946,pid0684,2023-06-15,13891.94,12
txn0025674,mid01946,pid0684,2023-06-15,10129.44,12
txn0025926,mid01975,pid0322,2023-06-15,7570.19,12
txn0026222,mid02008,pid0004,2023-06-15,5728.63,12
txn0026265,mid02016,pid0585,2023-06-15,14124.47,12
txn0026319,mid02020,pid0615,2023-06-15,4671.58,12
txn0026674,mid02064,pid0332,2023-06-15,5821.53,12
txn0001963,mid00167,pid0447,2023-06-16,591.70,12
txn0002249,mid00183,pid0263,2023-06-16,6004.59,12
txn0002601,mid00199,pid0476,2023-06-16,4062.29,12
txn0002843,mid00210,pid0564,2023-06-16,1001.21,12
txn0002991,mid00221,pid0491,2023-06-16,590.22,12
txn0003389,mid00250,pid0180,2023-06-16,4163.14,12
txn0004138,mid00296,pid0455,2023-06-16,5466.54,12
txn0004471,mid00317,pid0662,2023-06-16,9145.79,12
txn0004474,mid00317,pid0662,2023-06-16,7519.27,12
txn0006726,mid00436,pid0106,2023-06-16,923.74,12
txn0006850,mid00442,pid0343,2023-06-16,5011.16,12
txn0009658,mid00593,pid0598,2023-06-16,6883.18,12
