GLOBAL_FILE_ID,LOAD_TERMS,CONTAINER_ID,VESSEL,VOYAGE,QUANTITY,TEU
1b8076813c453fee737f72430258b033,FCL,8b596fc750e5f8dd5c138b490c95ba96,MAERSK GIRONDE,105W,1 X 40,2.0
08efa5dc51a512c5e8a2eca4f005a80d,FCL,95f9f433194ea65fef80ffb0a9fcd1ed,THALASSA TYHI,0593-043W,2 X 20TA,2.0
0439e4e6e3e7bc2417ff89a38efb1277,FCL,5aca2af02a7ec64f417229ce8040e385,ONE CRANE,V.021E,2 X 40HC,4.0
70ac87c78e802f94936fc599f7388f3b,FCL,decced3caa77a4400f0c4037309ec781,NORTHERN VOLITION,E016,1 X 40HC,2.0
13ef9eb052c68fa50308e7278c8f6b39,FCL,2c4b8a5c8467616ac4f25d26e9b6cb2c,COSCO PACIFIC,077E,6 X 40HC,12.0
547048c533f1c4018082c972c12302bb,FCL,775bfe1207a8b4c65b3000c8d66e5a94,CMA CGM CHILE,0TUFRE1MA,1 X 20,1.0
84b70750bdcc5023bab738c3b26e941c,FCL,fd451bb80198106d9847982471d92b5f,EVER LUNAR,0063-047E,3 X 40HC,6.0
ae35b7b7af36cc7b4d80bbd42bccdaca,FCL,7bd71799c225cd6681d0696faafdc71a,MSC JEMIMA,AC143R,4 X 40HC,8.0
7481dcc2d1b571f3da8ecbd1b6fb264d,FCL,1ec001f42e666b04a8b46df1f76ab419,RAIL-HEFEI,EB220715,1 X 40HC,2.0
e2b089795cc6d4d94866d26136f99b70,FCL,64db401353a9693b311b656f8a07e7ec,EXPRESS ROME,3121,1 X 40HC,2.0
efda03e02adcd8efebedb1131a7f40e8,LCL,,MSC MARGRIT,IV305A.,1 X 40HC,2.0
7c4aa21c2fc88e1679b0d00f9a33d2c7,LCL,,TUCAPEL,010E,,0.0
a9acf5161bbcf6ed90c6383fbfdf5037,FCL,89966d0c24d299ffb562472e4c2632c8,MSC CORNELIA,147A,2 X 40HC,4.0
72a3f70ef2ef0a1a90c4464330051bb8,FCL,8b6fdbc8c30d6b32f99028ace6a8998f,MSC AMY,BI227R,2 X 40HC,4.0
72a3f70ef2ef0a1a90c4464330051bb8,FCL,7276ea2abf24e0f1d47d70e7bbc7364a,MSC AMY,BI227R,2 X 40HC,4.0
3b3d6aafb4380b7f4e392fb84c243929,FCL,9409f27051567642001a797b00c2a737,ONE SWAN,019E,1 X 40HC,2.0
422be8674bbe0ed08c104f1a2b66e83c,FCL,2d224fb66f74fc5b4f4a32fd4509f1d9,THALASSA MANA,0610-044W,2 X 20TA,2.0
c9fb16bf598c2755506489bdfef4290b,LCL,03cae47325607208797d0c5c114a491f,MSC VALENCIA,IU120A,1 X 40HC,2.0
65d7084a3376b6b15724344938dfae6b,FCL,eb2f13227896f62f66083d10d45a5c77,HYUNDAI EARTH,0026E,7 X 40HC,14.0
ee1c1101fe80e3080321685064d122f3,FCL,00c11cbe5272e155d4bfd8888b6d0b34,APL SAVANNAH,0NNCE1MA,2 X 40,5.0
781b1f0a44069b5bbb741f0b3e196d24,FCL,9c3974960fc5774bef3870342f8feb99,MSC JOSSELINE,US104N,3 X 20,3.0
1339562d387ec871da2b6a78f8ab157b,FCL,c8b9e2a60a203a8ad075af6edeafa8b6,ONE BLUE JAY,V.022E,2 X 40HC,4.0
7299f3083793d27580d1d8f145f2df80,FCL,53993eb4366e36677bdaaed1d8d70d40,MSC MARYLENA,AE144A,1 X 40OT,2.0
de297860303ca6410749a94168455a42,FCL,a0a8d08712e44eaebc49d079cdbe9f57,YM TRAVEL,012E,1 X 40HC,2.0
bf09c4e03ac4dd02e4b6407eec1f0620,FCL,be7ec0d57cb04b742999b34b6a64808e,MSC UNITED VIII,336A,5 X 40HC,10.0
bf09c4e03ac4dd02e4b6407eec1f0620,FCL,b4df596f7c281b1013c82435118c28e7,MSC UNITED VIII,336A,5 X 40HC,10.0
8c0ba7dc155a108e9c91d0cb2fd39874,LCL,,ONE PARANA,004W,,0.0
ac5fb647841a9d593e4bc57e4d384add,FCL,7bdd2426e34aae78e7a6ba1f704ff1d2,MAERSK KOWLOON,234E,5 X 40HC,10.0
d315c4e0d46b9cc9f0be8a0788801434,FCL,fd1b7492b013766dd02cc6cccf86115e,KOI,0PE0PW1MA,2 X 40,4.0
75b9ea6fa4d5f9dd960361ebea1faeec,FCL,a07b0837f984e0e22fbb473fc4d84c8f,XIN YING KOU,207S,7 X 40,14.0
a45848cb05e6c48ac74f609cb82ca74f,FCL,67211ebc36b61f90c1b0a2d5b5c82c7e,CMA CGM GALAPAGOS,0MEEUE1MA,1 X 20TA,1.0
0dce84f78df1141810190d6a372b7b14,FCL,37839017049a9fce942f60a7c7a521c5,APL SAIPAN,2CG16S1MA,6 X 20,6.0
0dce84f78df1141810190d6a372b7b14,FCL,bbf9e10721fb764d2d092a4cee15fa37,APL SAIPAN,2CG16S1MA,6 X 20,6.0
a1f7ef0b52952d6b0b8b81ccde069b61,FCL,5dbd6755149949dd3d044016230543ef,MSC JEMIMA,AC134R,6 X 40HC,12.0
fb148eb4239a4b1d6f25f78796cb5a68,FCL,0815e01cb0445f5c51cfafcdbb2b9ccf,ELBWATER,073,5 X 40HC,10.0
1bd4d3cd738c0babb081d47659673272,LCL,,BERLIN BRIDGE,106W,,0.0
290185a30a07a035926f84b296389603,LCL,e47d14f36a623ad86caff6fe62bfedf7,MAERSK ESSEX,146N,1 X 40HC,2.0
fb8ad18d56e181035e7207df9f8bd1fd,LCL,,COSCO FOS,2229E,,0.0
cdf0fdaabfa612cf6a486717be8afc11,CONS,7ce719e0e974a8e3f51928af0444fa2b,COSCO PACIFIC,072E,,0.0
056068113bc1548885749a76701fbc7f,LCL,,YM UNIFORMITY,055E,,0.0
f28de7e850984d357b47633037c1b475,FCL,7ef3a55beccc406f226edec9d7d6902b,COSCO TAICANG,083E,4 X 40,8.0
7b63f78ce4eda4e8d57191ae5b4a0ab5,LCL,47e08191005fc7f495065b3b8fe3e0bd,CONTI CONTESSA,111E,,0.0
5e327fff869d15774e6a6ecbb361ac7e,FCL,f9789f70f509bb945ff0d1dac3098ec1,ATHOS,017E,1 X 20GP,1.0
f469d7296df47293f1e0ad83edb43001,FCL,5aa60aefd9c9fda0c5718051ede3fc15,VAGA MAERSK,310W,5 X 40HC,10.0
39c32f0a0ff979c10682dad597df38c9,FCL,5c29e4f7c48a17691e2c10fd009a21f1,COSCO FORTUNE,062E,4 X 40,8.0
2d4415653b9e9821a4094a0aea44142a,CONS,48e6db1cc340697867b989319ef817c1,CSCL YELLOW SEA,037E,,0.0
32e39a2d214d7f19a9258c99f730791d,FCL,4b3ed5db006ddbfca3e151c697810e71,EVER LUCKY,V-1057-059E,1 X 40HC,2.0
8ffbe6e7cfeb83747d09d03859df832e,FCL,942566b5a110443e415040cec71e3796,SONGA HAYDN,HO110A,2 X 40HC,4.0
ec0fe4a7839a24385aea1f6e8b579076,FCL,2c41bfb2c30e14e434ea5f3b7371fafe,WAN HAI A10,V.E001,5 X 40HC,10.0
0651384d52af08a85d97a5cb1d96a770,FCL,ffa273d31a21436bb80258ed9e739124,EVER BLESS,0997-039B,2 X 40HC,4.0
093b38708292cbb6ebef15581add17f5,LCL,0a078873e8147f1412a90ccbc357710c,SM NINGBO,V.2204E,1 X 40HC,0.0
9617b0fce808c949d00ed74206e6f373,FCL,4cfb5a298e83fe0e86a5f74e51bcc739,YM WREATH,018E,2 X 40,4.0
c06550212ef51a1c3e9edb11d4365c37,FCL,7542d8c06b0aaea7d21468c33d72ee50,HYUNDAI BUSAN,V.128E,1 X 45HC,2.0
8875cb410dcdecb1cdda6c302a526b6f,FCL,290edd40a12346af06404211c6989d9b,ZIM AMERICA,14E,2 X 40HC,4.0
a5d733c7c3cae25f0de29b0a1c331f00,FCL,34c7b7a067595970eabf34ee88a37103,TEMPANOS,2301S,8 X 40FR,16.0
b54bd9bb9fa0a59903229d6255f2cbbf,FCL,9c3974960fc5774bef3870342f8feb99,MSC JOSSELINE,US104N,3 X 20,3.0
28cc2a3ceeb5343d15752edafff3ac04,FCL,410e47df79b6abc35cf1c663532b2f92,MSC ANZU,139A,4 X 20,4.0
228a89b55ea7eb55d87970cc3d3659d3,FCL,72479fda5107219e116481386b4b1b32,HANSA HOMBURG,115N,5 X 20,5.0
51087e78ba734cbed353ded47f9e967c,FCL,90529d1442eaad3f511c93c966dab023,,,5 X 40HC,10.0
d878af545fc684a0967fd6f2482fdf8e,FCL,51248cbfe5125845ca428b6275a61465,CMA CGM PATAGONIA,0MEF3W1MA,4 X 20TA,4.0
5ee5fa6e06ab9aa69b511e23b6b9122b,FCL,079a71b1421edc4cbda30c653dfef508,MIMMI SCHULTE,002E,4 X 40,8.0
186eb5f873eb3fa0dcde88d859c6b737,FCL,e0b077df73b66284661d3c14e914bcd2,HANSA HOMBURG,111N,5 X 20,5.0
1d121e5bda00b53e2d3aa40f6b735acc,LCL,5fef011de11296ae5cd13f69aed106c2,COSCO BOSTON,167N,1 X 20,1.0
d1523caa70903bd8b5d449bab30f09ab,CONS,56864afdf05bc2429a24b5b70cba529f,EVER LOYAL,0973-049E,,0.0
dfb71c00166ce8d904f59cdbbb7f9923,FCL,b0a459923d9e56ee385c1106cc32f110,ONE EAGLE,021E,1 X 40HC,2.0
c238cc46d84d82910abbeb7788f496bf,LCL,,COSCO NETHERLANDS,044W,,0.0
69735ba2b667a8efc584bea0e7ad477b,LCL,,CHACABUCO,CBC11,,0.0
45e1e13e291e1926840a46bc81368195,FCL,417f53900af6ca8e7a8abf44d8bd66d6,YM UPSURGENCE,047E,3 X 40HC,6.0
fa6920796124a2584339e42e8c1e306d,LCL,,EVER LADEN,V-0096-051E,,0.0
9e77ea6211745988d3f1f86c8d9c7b1f,CONS,c0c2d5f6a106c434ae1bb60dda1f6b34,OOCL MALAYSIA,991E,,0.0
050ce642cd9beb429020bd989a9ac144,FCL,494c667568bd7db4b44b082c70c77fb7,,,4 X 40HC,8.0
9b034e92bd42b98bf8709ba543c83e13,FCL,8a44b11548553cc6ef98ecade4d9eef6,CGM MARCO POLO,0TUMXSIMA,2 X 20,2.0
f909eacb55c31a553c0fd5164ee721b5,FCL,fa488b16a1775c52b94e2b14a1261962,DUESSELDORF EXPRESS,25E11,3 X 20TA,3.0
036db3058aed74139fa5d0a08e50e1c6,FCL,4c003de7d1aabff116e397f6d7f5aba8,MERATUS GORONTALO,135N,7 X 20,7.0
61d8ac2e255774e6b26452e3517e89f8,FCL,e73136ca9bd1923a6e726eb5a7c253cf,,,5 X 20,5.0
d06f6d39ee28e52cba3cbf73efcf8998,FCL,b8ad3b744141a67473f461849db2de66,AMERICA,IU149A,3 X 20,3.0
58d4558790a06eb7c9727e198a291735,FCL,b6bd663b362053a1a0e1efc8ae2b8fc6,CMA CGM ATTILA,0PGBFE,1 X 40HC,2.0
44c84bf9082d4c4102709a5f4ef6a3e9,FCL,c43ef1c2563c24fead1fc1b529a4264e,THETIS D,240,3 X 40HC,6.0
c96f3dd582c3b8a544250bc9754b1993,LCL,,CAPE PIONEER,095E,,0.0
b8c58b1563222628a3001c2fa750f013,LCL,e91c28149ca175fc33cd1d9140833622,CMA CGM RIGOLETTO,0TN5XS1MA,,0.0
c2e9c4920053e21c9eb594486c726cf5,FCL,abe919fb397f944a80363019a9e1146e,FUTURE 1510,039N,4 X 20,4.0
3b6cc5b240622c033f072271df26598e,LCL,f460c9f1ed2489ea2f4f7440972a2ef3,EVER SHINE,V-0073-122E,,0.0
1dd32c8b5301704364f883b10cec12d7,FCL,06f54d07360f3dbfd52162f420ccbb89,MSC TUXPAN,N231A,4 X 40,8.0
1dd32c8b5301704364f883b10cec12d7,FCL,f29b3a3cb4615d0c13cb660b4f0849f8,MSC TUXPAN,N231A,4 X 40,8.0
d4cbb4bee9951a5b1da7ad8a986a1937,LCL,2286e206850c8fd1d9e90f4c613e49b1,EVER LUCID,V-1314-065E,,0.0
33d839cdc7a68ee9c02a8b7bbd7e0860,FCL,af1c023669d8af21d51a979c2c417bc4,NORTHERN VOLITION,E016,2 X 40HC,4.0
81a656ed411a403cee26c0114851c965,CONS,2ba84cbfdebc8bf4d0c151393cb99a73,XIN BEIJING,123N,,0.0
72578577f50a0fffbb7232a7fd55f7fd,LCL,,HUDSON EXPRESS,026W,,0.0
424ae7c2dd551336e403151272660de5,FCL,1ec22733e1c2e1d48e3c28b7ccec9f2b,TROUPER,152/E,2 X 20,2.0
19a9ac609c1682ab7a6e26cbd20ce3a7,LCL,7b7a344b3ecbb7116e7cfbc9d986b038,EVER FAST,0985-006E,,0.0
f38e94c06f0eea2a1c3038bf553af20f,LCL,9306a75dbcbd7c382bc1ca3819c63298,EVER FEAT,V-1312-015E,,0.0
e42e66413240eafb2e7955b1c518d4d3,FCL,bec999141b4ccde6cb45553c9e833a4b,CMA CGM MEDEA,V.0GX4FE1MA,1 X 40,5.0
22b7e712c01313ad75f19d4824564139,FCL,ff957cbe4bd5d7b3a5e55ccf670adda9,GULF BRIDGE,0PG8LE1MA,1 X 40HC,2.0
6aaa999c130e5db3644afee3b400bc73,FCL,0e36ff5107e8b9d5e9476bdb16885ee7,MSC JOY,RL138R,3 X 40HC,6.0
d95723ae84afbdeccf437cb5a22643c9,FCL,1cb1713b39da1a015e720d7e49396ac9,COSCO FAITH,060W,5 X 40HC,10.0
50b1d21b4f961e1b0ee9edba47ce18c3,LCL,d7bf69cdda9641eccae9e4d26901c799,EVER SUPERB,V-098E,,0.0
f70335ee1a93ed348fa1b7fbd417fd4b,CONS,4d34c672bbeb14738b2848a0625ad73a,XIN YANG PU,140N,,0.0
67b767fe990f742ae5634d537035b714,FCL,eb37714cbcc0c1fbe05cc0167e6a0d01,ZIM AMERICA,16/E,1 X 40HC,2.0
1cea31f705f35dfcb7f32af43033fbdb,FCL,152fa2e4146fa115f53a4188b897243b,MSC MARIA CLARA,CX338R,1 X 20,1.0
e62b22d7e026726fffe78b9c35331a9a,LCL,,EVER LOTUS,1080E,,0.0
e497be31a27fe199a148aa81c1e3de71,FCL,499d7414f74ece04b94792d48c5c257c,APL CHONGQING,0PE0LW1MA.,1 X 40,2.0
ee6d3bf3b984cd41a1840f74c0dbe84f,FCL,83d6d018d28521943d9572cd5dee077c,COSCO SHIPPING AQUARIUS,023W,2 X 20,2.0
ee6d3bf3b984cd41a1840f74c0dbe84f,FCL,fbb3d122dd36b1593cf09107f129e983,COSCO SHIPPING AQUARIUS,023W,2 X 20,2.0
f24271c6ec5fc23db9545e145afb41d8,FCL,2cda1777d61c5c7769119bd04f217d4f,HYUNDAI PRIDE,0038E,2 X 20,2.0
ff3d8559c773c82ae780cc2bf46437dd,FCL,19a9ccc73a7dbab00d591aff4bf5420d,,,1 X 40HC,2.0
2308d6146d17fda41ab32ca90aff25a4,FCL,b22ce4752eb8891267c138db7ee53f98,,,3 X 20,3.0
a0e641f9a739c7e10040b454857f3981,LCL,dd520728e5826870967137ac8f111ac5,CMA CGM TANCREDI,0PGDD,,0.0
ae35b7b7af36cc7b4d80bbd42bccdaca,FCL,f300e0cbbd203cdb0cc2b474d4a108c5,MSC JEMIMA,AC143R,4 X 40HC,8.0
3d4c35a6f9f492f9d8723c55e4edbf0c,FCL,a2f185e863036714570c18209d144a18,PAVO J,0D10JS1MA,1 X 40HC,2.0
233c3ee13c24a952148ea9abbf934a01,FCL,e8a98ed0d0c8efe5f9232da5ef0ff472,TAURUS,V-1206-030E,1 X 40HC,2.0
e94ab85822af326651ab3dc576852a20,FCL,06d746264b0966c5906b132d5bd7724c,CMA CGM TOSCA,0LBATW1MA,3 X 40HC,6.0
49cd2d6da3979093bd8f7e4aea049ee4,LCL,33782ffc9eb6e0a628dc8d49e5a4db90,ONE MAXIM,V-064E,,0.0
cedbe48d74a65ee5968b4bfc8fb0928f,FCL,290a7a33af08f13a4e50722870331674,COSCO SHIPPING ORCHID,012E,1 X 40,2.0
4d9de10d14b05859b79b2f06852fa9f7,FCL,1699645cc4822324c609eabd860545b0,EVER SUPERB,094E,1 X 45HC,2.25
069f3f0e8a6d2648d198fd7fa2c50bd5,LCL,,ATHOS,17W,,0.0
a9acf5161bbcf6ed90c6383fbfdf5037,FCL,0c1c607e4e91c512f153f20f7012a8b6,MSC CORNELIA,147A,2 X 40HC,4.0
113af8d47613e594b664b7f0161a7334,FCL,8c38ffc9326793fbfd0754d05864203a,OOCL POLAND,035E,2 X 40HC,4.0
da88303fd6a281073e7e8c1ddee42223,FCL,238f0e0066944c676121d1a875010e5f,MOMBASA EXPRESS,0IX47W1MA,5 X 40HC,10.0
da88303fd6a281073e7e8c1ddee42223,FCL,21ae7807ecc49a91fb08f8b9ae9d163d,MOMBASA EXPRESS,0IX47W1MA,5 X 40HC,10.0
7239b9503d5c107c5c4a975d67dbdccf,FCL,11e14c58b294ccb53b70d8a205ea345f,,,3 X 20,3.0
b16ef68691df1f33a22c86dfe1b85932,FCL,f0831e3d908cf0504623d5366eb173ed,EVER LADEN,053E,5 X 20,5.0
909f452174814e10ffe6fb8bf8e69aaf,CONS,303560d8519871373f461fe5812b484c,EVER LIBERAL,0954-041E,,0.0
1ca5272b2554022c123c75d0a1dae80c,FCL,917ef73d32bf97f8a04f0fcd58b55d17,CMA CGM JULES VERNE,0TULNE1MA,3 X 20,3.0
ee1c1101fe80e3080321685064d122f3,FCL,52e7cb3a4720d823893f886aef6340b1,APL SAVANNAH,0NNCE1MA,2 X 40,5.0
781b1f0a44069b5bbb741f0b3e196d24,FCL,7ade94cb88e26f257b1525d86506ab9f,MSC JOSSELINE,US104N,3 X 20,3.0
1339562d387ec871da2b6a78f8ab157b,FCL,5a778fbefb1233b9c3671411548d5395,ONE BLUE JAY,V.022E,2 X 40HC,4.0
f960f41d0cc551cf2015a59c01afc699,FCL,bb850bee70e82ae8c972cf72c4f2baec,ONE MAGNIFICENCE,V-070E,1 X 20,1.0
efbc3d8d168bc7f13e2561ea19e232bc,FCL,6736794d7f1df4b3820b909a011867e3,APL NEW YORK,0PE0HW1MA,1 X 40,2.0
463ae170690a3a5adf5efbe2e79c7183,LCL,,SEAMAX BRIDGEPORT,110,,0.0
cb9082b009e5952a4d477d7b41f73853,FCL,1202afdd7c053d990be2adedee91c82b,APL ANTWERP 93W1MA,93W,2 X 20,2.0
2a899bd70e86f9db31028220015b4c1e,FCL,7c8d9f2e105503fb0135a6d037f00a2f,CMA CGM GEMINI,0ME8TW,5 X 20GP,5.0
867d5bc43d5dff27540e876101de7a9b,FCL,0946402e3e9191f5cde319b681d1f990,CMA CGM CHILE,0TUN5S1MA,5 X 20,5.0
d59ab31728321b1cce483d82f8cc1655,LCL,21857c6dbe590fa568ae708b06557eba,MSC RIKKU,IU223A,1 X 40HC,2.0
795df1f1a4b784ea33e932ecb03b500a,LCL,e8c0f5127fdab3260e348de0ce044c23,CMA CGM IVANHOE,3119,1 X 40HC,2.0
e32b6363f247977239631e2391bb794e,FCL,f5d5c35f50655451d3e4597ed94c89bb,HYUNDAI SPEED,034E,1 X 20,1.0
73b54d056f6c6f014ee1561a278fc589,FCL,c6719a0fb5cd8d062a2a55754811b391,SEASPAN AMAZON,025E,5 X 20,5.0
46b2bd62942d47be24b7feba2ddf01fa,FCL,a1682cf15d6cc06f294b04960b51d0d5,BRUSSELS,0VBCPW1MA,1 X 20,1.0
75b9ea6fa4d5f9dd960361ebea1faeec,FCL,ae7f19c8751a36adef3b703cbfb1bf15,XIN YING KOU,207S,7 X 40,14.0
0dce84f78df1141810190d6a372b7b14,FCL,88fb978d54264ea71057cebd8aa0a6e8,APL SAIPAN,2CG16S1MA,6 X 20,6.0
0dce84f78df1141810190d6a372b7b14,FCL,f8f97bc489aa7ffd37751d66dc8cbfe3,APL SAIPAN,2CG16S1MA,6 X 20,6.0
a1f7ef0b52952d6b0b8b81ccde069b61,FCL,696a459b2f5dc6c0a0628a25ab29bad4,MSC JEMIMA,AC134R,6 X 40HC,12.0
410780c478686061644951374443f4bc,FCL,9ad46bce2a4d6ab00d9898111864a5e1,CSL MANHATTAN,09W37,2 X 40,4.0
3276b0957f95f22005de9eef58979aaa,FCL,373efec5057c3deabccdcc005f7e241b,EVER GLORY,1214 - 015W,2 X 40HC,4.0
f28de7e850984d357b47633037c1b475,FCL,f19fb9f24e465fe38d16d24b2e8b31ec,COSCO TAICANG,083E,4 X 40,8.0
881d4311c69faa4eceb353c3eb34802d,FCL,541de81341cb46a7cebb4778915d4dd9,MOL CHARISMA,218E,3 X 20,3.0
5d9312dec0124fc89ee0a7740d88786c,LCL,,COSCO SANTOS,069E,,0.0
ae8897c08eac2423c39a97dd7d763137,LCL,,YM TRUTH,006W,,0.0
976ff092457069f8f5a4eb35bf8e562f,FCL,47efdef80acb56479bc7ed73daa5b391,MSC AQUARIUS,FR207E,5 X 40HC,10.0
f469d7296df47293f1e0ad83edb43001,FCL,7859bd231160581d736bf6a48814f2a9,VAGA MAERSK,310W,5 X 40HC,10.0
39c32f0a0ff979c10682dad597df38c9,FCL,6dccaeb3cdd7690eb30bb31448927fae,COSCO FORTUNE,062E,4 X 40,8.0
b68858c94347306448f5a00b7b19048a,FCL,8e52e5cda0524051db6e08bcb8e0ac6b,EVER LEADER,0960E,1 X 40HC,2.0
ec0fe4a7839a24385aea1f6e8b579076,FCL,aa5ac0111275e138c14dc07943982ce6,WAN HAI A10,V.E001,5 X 40HC,10.0
0651384d52af08a85d97a5cb1d96a770,FCL,47bb10534af8c8d14ed271ecdc3c0a3f,EVER BLESS,0997-039B,2 X 40HC,4.0
c9a0c24f1caf8ceea7de94e2e84cf197,FCL,73d3aba6054f391fdcd7be6fbe0ddf2a,GH FOEHN,E009,1 X 20,3.0
12135d86decf0e4d35e5f1146aa94fce,FCL,1453e9ae39892fb632523deb0d9dca08,,,1 X 20,1.0
7c3af7079f3147e1bd5915d6c0c032ea,LCL,,ONE STORK,V-015E,,0.0
c61a4c705a50a92aadedd34b00568b2f,CONS,,COSCO JAPAN,088E,,0.0
5b001e148cfa600b0a53d8364499759a,LCL,,POTOMAC EXPRESS,022W,,0.0
922cbb076e4301d94a6d5529575b0d34,FCL,e4d3df78351cd7197c4a07d03090304b,,,2 X 20,2.0
4e6d160ae4adf673551c3ad518215cb6,FCL,575b0e16c91bcd19b5d67cf295656667,SEASPAN YANGTZE,019E,1 X 20,1.0
a31aab721fa0163a7101725df02a0ce1,FCL,60be2a61e24e0b02193e1159c2c0f624,AL NASRIYAH,024W,2 X 20TA,2.0
8622365e079ba6edaedd6c88ab4214f1,FCL,cf77bd71d835c6d19fe1600615436e2b,COSCO AUCKLAND,061E,5 X 40,10.0
28cc2a3ceeb5343d15752edafff3ac04,FCL,05c4e69551cd814d3579dee5d8048b1c,MSC ANZU,139A,4 X 20,4.0
228a89b55ea7eb55d87970cc3d3659d3,FCL,d0fd2170013413490deadce1b506d574,HANSA HOMBURG,115N,5 X 20,5.0
51087e78ba734cbed353ded47f9e967c,FCL,d5341b8dabe7b3da8a5e528ebde958d7,,,5 X 40HC,10.0
4b6b82cd7faa3e2f36f4cb2f65bba98a,FCL,f0037a5f3ab9fe5337151c1d4a22de68,ONE BLUE JAY,V.024E,1 X 40HC,2.0
d878af545fc684a0967fd6f2482fdf8e,FCL,20e382e37cda6ab5f60ac3c29fdf2a15,CMA CGM PATAGONIA,0MEF3W1MA,4 X 20TA,4.0
9d5ef507c1ebf467ab009cc12df23f45,LCL,,HYUNDAI PLUTO,016E,,0.0
186eb5f873eb3fa0dcde88d859c6b737,FCL,28541d7463cb1ffe25755b3d44791bc4,HANSA HOMBURG,111N,5 X 20,5.0
186eb5f873eb3fa0dcde88d859c6b737,FCL,3b63582825fe5536a525ccd2b6999a36,HANSA HOMBURG,111N,5 X 20,5.0
3b453e1c741d88d716d352973f01c085,LCL,759cb60713069f7fc69f67dcb1c8ef8f,COSCO PACIFIC,077E,,0.0
768d8ce7a6efb8a3709ca76f904b8d06,LCL,ea6c6e6f74f1de80b08ccacfa3380243,CMA CGM TENERE,V.0TXC9E1MA,1 X 40HC,0.0
45e1e13e291e1926840a46bc81368195,FCL,65255db9d0f966528392d422cddbf749,YM UPSURGENCE,047E,3 X 40HC,6.0
3a0c0b82030ca7bb9fc16f1a2a030294,FCL,1287a1013f49115d8c60b421199715e6,MAERSK HUACHO,244W,1 X 20TA,1.0
2b0fdb1b2ed68e5d7606a64133a59397,FCL,a89abf3323ea514253afb10796e5708a,ONE CONTINUITY,057E,4 X 40HC,8.0
5e4d8ccb20d46df5ac40d35454c52f54,FCL,,SEASPAN KYOTO,097W,1 X 40HC,2.0
9b034e92bd42b98bf8709ba543c83e13,FCL,a7fa606a0dac88e22acda04686d682c1,CGM MARCO POLO,0TUMXSIMA,2 X 20,2.0
4cf5a3d8a83fa36f78cf7441e49ba2a0,LCL,,OOCL TAIPEI,055E,,0.0
5a5446dfc1fc9510747af50804f482a9,FCL,,BIGLI,2158E,2 X 20,2.0
036db3058aed74139fa5d0a08e50e1c6,FCL,670a583a2355389cbb2b3da43a83dcf9,MERATUS GORONTALO,135N,7 X 20,7.0
eb3167fcb1d70647f7dc6e5f94aa0513,CONS,4b4ee9f6046d1954920f26af5840e6f7,ENSENADA,0027-008E,,0.0
7239b9503d5c107c5c4a975d67dbdccf,FCL,c8e0b8462b0971667265278eb790e159,,,3 X 20,3.0
fef304686f57780de903086015ee7dbf,FCL,39f043622ef4e2896b27381d8ac5d4bd,EVER GOLDEN,1204 - 019W,2 X 40HC,4.0
4c4a753920307af8cdd9f8da675c74db,LCL,,TORONTO EXPRESS,30W06,,0.0
7f4c380e18b4c9348a956f39d61484ce,FCL,6fdb926f5cee43ce901034cef336f0f7,SEASPAN KOBE,6/E,1 X 20,1.0
42936184f9b31fa4de6cdbbbb7a52847,LCL,,COSCO SANTOS,069E,,0.0
1dd32c8b5301704364f883b10cec12d7,FCL,4fb4ac08d9f2d1f2b1f03636150bb555,MSC TUXPAN,N231A,4 X 40,8.0
fe1a9de62d42886d3b0cc7350148d85f,FCL,a4d43c92e56a3cf63d409e85a449a7df,MSC ELAINE,IU243A,4 X 20,4.0
f2ea30192aabc523702320c058cbe817,FCL,bedb1f4f938efa6593d45ffddf651215,EVER BRACE,0990-064A,5 X 40HC,10.0
dc5ead488268591a0536fb688f7e694d,LCL,ee3cdbcb61632739ce282becdc0f8866,CSCL SPRING,050E,,0.0
babd33659524f54fcd358db1cf0f49d4,FCL,,,,2 X 40,4.0
c7a73cef28d13a68acf4aabfefe77438,LCL,d8ca5c9365145738fed787ad67b4e926,EVER LIVEN,V-0146-062E,,0.0
424ae7c2dd551336e403151272660de5,FCL,dce1dadda9769f781a015ff0f3eb6681,TROUPER,152/E,2 X 20,2.0
a1849c1eb98312d7a3d752f53f6a20dd,FCL,a54a2d7eb330337561074ecd9a0b04b5,THALASSA AXIA,0618-047W,4 X 20TA,4.0
6aaa999c130e5db3644afee3b400bc73,FCL,e77d0aec4d64106667e74d22f586be37,MSC JOY,RL138R,3 X 40HC,6.0
f7a5ffbb4746c30a903f20936a37937b,FCL,273936f448529c0924e518464c1f8c1e,OOCL UTAH,066E,1 X 20,1.0
6a90631144fe1e120bb0d565b107ff3c,FCL,75e669e92a89704c882b2cdddc57e35c,PALENA,028E,1 X 40,2.0
c24fc3806a1ed5295f053f17af9ad585,LCL,,NIKOLAS,0GYAZW1MA,,0.0
9cdbaa0e69e66fd34739565b95786423,FCL,189eb160114ed2c7e790dbb9276273b8,TRITON,V-1198-035E,3 X 40,6.0
4e1c1bf31b403e377720d3f6ac9ba3a4,LCL,,CHARLESTON EXPRESS,CLX66,,0.0
80c71955653060a15af3c19917c1ffc9,LCL,,AL SAFAT,004W,,0.0
